Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Attrition_Flag
0.208826,-0.266547,0.760277,0.120579,0.651940,0.492404,-0.501297,-1.426858,-0.373273,0.219253,-0.932918,-1.186920,-0.126945,-0.997155,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.082034,0.503368,0.008965,-0.522785,-0.337598,-2.219655,-0.414923,-0.048855,-0.410456,0.812330,-0.838422,-1.059105,-0.731798,-0.159220,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.414894,-1.036462,0.008965,1.407306,0.651940,0.492404,0.134133,-1.426858,0.262024,1.250294,-0.939689,-1.740786,-0.471375,-0.997155,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.163358,-1.036462,-1.243223,0.120579,0.651940,-0.411616,-0.141165,1.661686,-0.290107,0.534040,-0.501356,-0.207005,0.007467,0.243423,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.537589,-0.266547,-0.992786,-0.522785,0.651940,0.492404,-0.635865,1.542660,-0.774033,0.447359,-0.781312,-0.760870,0.402301,2.078899,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.040662,1.273283,0.008965,0.120579,0.651940,-0.411616,0.923277,-0.096711,0.931754,0.766708,-0.822525,-0.931290,-1.366054,-0.765000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.787077,-1.036462,-1.493661,1.407306,-0.337598,0.492404,0.157130,1.422406,0.029577,0.611596,-0.653551,-0.079190,1.343184,-0.159220,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.832546,0.503368,0.635058,1.407306,-1.327136,-0.411616,-0.774285,-0.359304,-0.741910,-0.300830,-0.782784,-1.016500,-0.567984,0.979790,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.040662,0.503368,0.259402,-0.522785,-0.337598,-1.315636,-0.017270,0.272638,-0.041708,-0.679486,-0.889938,-1.059105,-0.971219,-0.405885,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.038614,-1.036462,-1.368442,1.407306,0.651940,0.492404,-0.338121,-0.619444,-0.282516,-0.606492,-0.768653,-1.186920,0.986153,-0.569119,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.911821,-1.806378,-1.744099,-0.522785,0.651940,-0.411616,-0.628823,1.183127,-0.734760,1.432779,-0.757467,-1.229525,1.208772,1.647236,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.038614,-0.266547,0.008965,-0.522785,0.651940,0.492404,-0.213456,1.072690,-0.309578,-1.637533,-0.864327,-1.229525,-1.979308,0.105581,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.040662,0.503368,-0.992786,-1.166148,-0.337598,0.492404,-0.008907,-0.117571,0.001635,0.780395,-0.973542,-1.399945,0.276290,-0.543727,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
0.084082,0.503368,0.008965,1.407306,-0.337598,0.492404,0.213136,-1.426858,0.341010,0.356117,-0.801330,-0.888685,1.208772,-0.997155,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.084082,0.503368,0.008965,0.763943,-0.337598,-0.411616,-0.173954,-1.426858,-0.045999,-1.062705,-0.869332,-1.186920,-2.176725,-0.997155,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.206778,-1.036462,1.261152,-0.522785,-0.337598,-1.315636,0.163401,1.324240,0.044648,-0.446818,-0.852258,-0.888685,-1.030024,-0.191867,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.084082,-0.266547,0.008965,1.407306,-0.337598,-1.315636,-0.035315,-1.426858,0.092611,-0.802664,-0.738627,-0.334820,-1.206440,-0.997155,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.084082,1.273283,0.635058,0.763943,0.651940,-0.411616,1.959662,0.587996,1.906536,-0.497001,-0.883462,-1.059105,-1.189638,-0.772255,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
2.204730,-1.806378,1.887246,1.407306,0.651940,-1.315636,-0.408431,-0.025540,-0.406055,-1.153948,-0.878457,-1.442550,-1.529868,-0.155593,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.163358,0.503368,-1.368442,1.407306,-0.337598,-1.315636,-0.791527,-0.599811,-0.737587,6.478493,-0.791026,-1.442550,0.041070,0.704106,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.539638,-1.036462,-0.867567,0.763943,-0.337598,-0.411616,1.993551,0.050538,1.988602,-1.514356,-0.963534,-1.527760,-1.655879,-0.833921,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
-0.664382,1.273283,-0.241473,0.120579,0.651940,0.492404,2.848054,0.226010,2.827194,0.187318,-1.000625,-1.825996,1.208772,-0.855686,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
2.329474,-1.806378,0.008965,-0.522785,0.651940,-0.411616,-0.791527,-0.510234,-0.745618,-1.226942,-1.017405,-1.740786,0.007467,0.885477,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.333570,0.503368,0.635058,1.407306,-0.337598,-0.411616,-0.744136,-0.496737,-0.699447,0.684590,-0.840482,-1.314735,-0.983820,0.475578,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.957290,2.043199,0.008965,0.763943,-0.337598,0.492404,0.649960,-1.426858,0.777742,0.670904,-1.012401,-1.655576,-0.769602,-0.997155,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
-0.040662,0.503368,0.008965,0.763943,-1.327136,0.492404,2.018528,0.979433,1.930297,-0.542623,-0.720081,-1.016500,1.418791,-0.732353,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.458314,-0.266547,0.008965,-0.522785,-1.327136,0.492404,-0.352755,0.386756,-0.387354,-0.437694,-0.923792,-1.825996,-0.593186,-0.010496,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.458314,0.503368,-0.241473,1.407306,-1.327136,0.492404,-0.111016,1.661686,-0.259965,1.127116,-0.894060,-1.527760,1.506998,0.199894,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.208826,-1.036462,0.384621,-0.522785,0.651940,0.492404,-0.416793,0.507010,-0.462160,0.223815,-0.858145,-0.718265,-0.471375,0.181757,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.955242,-1.806378,2.012465,1.407306,-1.327136,-1.315636,-0.654571,0.667756,-0.714298,2.253962,-0.830768,-1.357340,0.960950,1.309886,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.913870,-1.036462,-1.744099,-0.522785,-1.327136,-0.411616,-0.596144,1.342647,-0.716388,2.368015,-0.555816,-0.973895,0.158680,1.549295,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.040662,-1.036462,0.384621,0.120579,0.651940,0.492404,-0.358477,1.424861,-0.486141,-1.537166,-0.838127,-0.675660,-1.311449,0.569891,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.664382,-0.266547,-0.366692,0.763943,0.651940,0.492404,-0.069095,0.354852,-0.100893,0.771270,-0.977369,-1.399945,-0.790603,-0.340592,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
-0.913870,-0.266547,-0.617129,0.120579,-0.337598,0.492404,-0.791527,-0.203466,-0.773120,5.050547,-0.536093,-0.760870,1.032357,1.516649,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.040662,-0.266547,-0.241473,-0.522785,0.651940,0.492404,-0.627943,1.475171,-0.760062,-0.314516,-0.892882,-1.485155,-0.559583,1.937430,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.913870,-0.266547,-0.116254,0.763943,0.651940,0.492404,0.066354,0.387983,0.031557,0.378927,-0.844015,-0.675660,-0.551182,-0.416767,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.290150,-1.806378,-1.493661,0.763943,0.651940,-2.219655,0.022561,1.153677,-0.080871,-0.916717,-0.191667,-0.207005,0.683726,-0.133828,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.331522,0.503368,-0.867567,1.407306,-1.327136,-1.315636,0.018600,0.316813,-0.009806,-0.875658,-0.971482,-1.442550,-1.765089,-0.413140,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.789126,0.503368,-0.992786,0.120579,-1.327136,-1.315636,-0.557743,0.667756,-0.617491,-1.158510,-0.860206,-0.973895,-1.681082,0.740380,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
2.329474,-1.806378,0.008965,0.120579,0.651940,-0.411616,-0.054350,1.154904,-0.157877,0.351555,-0.914078,-1.527760,0.419103,-0.057653,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-2.535541,-1.036462,-1.994536,1.407306,0.651940,0.492404,-0.791527,-0.601038,-0.737477,-0.752480,-0.658555,-0.718265,-1.261045,0.700479,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.084082,-0.266547,-0.366692,0.120579,-0.337598,-0.411616,-0.679328,0.289818,-0.705168,-0.095534,-0.836361,-1.059105,2.141254,1.066848,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.084082,1.273283,-0.241473,0.763943,-0.337598,0.492404,-0.444521,0.579407,-0.496372,0.876199,-0.774835,-0.547845,-0.950217,0.294207,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.331522,-0.266547,1.135934,-1.166148,-1.327136,0.492404,-0.791527,-1.426858,-0.663441,1.259418,-0.927325,-1.272130,0.545114,-0.997155,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
-1.911821,-1.036462,0.008965,-0.522785,0.651940,0.492404,-0.744246,0.432158,-0.782833,2.732986,-0.640303,-1.272130,-0.189951,1.944684,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.957290,1.273283,1.636809,-0.522785,-1.327136,-0.411616,-0.370030,-0.078305,-0.362932,1.907240,-0.650312,-0.079190,1.078561,-0.239024,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.414894,-0.266547,0.008965,-0.522785,0.651940,0.492404,1.268005,0.731564,1.202154,-1.295374,-0.895532,-1.570365,-0.656192,-0.681569,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.913870,-0.266547,-0.116254,0.120579,0.651940,-0.411616,-0.134453,1.661686,-0.283396,5.310588,-0.590553,-1.186920,1.948037,0.236169,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.832546,0.503368,1.010715,-0.522785,-0.337598,0.492404,0.388525,1.127909,0.287326,3.622601,-0.516664,-0.377425,-0.063940,-0.376866,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.290150,0.503368,0.134183,-0.522785,-0.337598,0.492404,-0.264950,-1.426858,-0.136975,-0.100096,-0.865799,-1.314735,0.742531,-0.997155,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.581010,-1.806378,1.636809,-0.522785,0.651940,0.492404,-0.482152,-0.083213,-0.474590,0.853389,-0.950875,-1.612971,0.368698,-0.061280,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.832546,0.503368,0.509840,1.407306,0.651940,-1.315636,0.377082,1.000293,0.287326,0.534040,-0.755995,-1.229525,0.767733,-0.402258,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.537589,0.503368,-0.992786,0.763943,-1.327136,0.492404,-0.641807,0.735245,-0.707588,1.031312,-0.761588,-1.101710,-0.639390,1.288121,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.084082,1.273283,0.008965,-0.522785,-1.327136,-1.315636,1.034849,-1.426858,1.162551,-0.090972,-0.888172,-1.229525,-1.592874,-0.997155,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.957290,-0.266547,0.885496,-0.522785,-0.337598,0.492404,-0.327338,0.682481,-0.388454,-0.702297,-0.699474,-0.420030,-0.189951,0.105581,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-0.539638,-0.266547,-0.366692,1.407306,-1.327136,-1.315636,0.565346,1.661686,0.416255,0.128010,-0.830768,-1.229525,-1.374455,-0.333337,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.832546,0.503368,1.010715,1.407306,-0.337598,0.492404,-0.438579,0.695979,-0.500882,-0.351013,-0.774247,-1.186920,0.578717,0.352246,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.458314,-0.266547,-0.116254,-0.522785,0.651940,-1.315636,-0.673166,0.439520,-0.712428,-0.556309,-0.814871,-1.229525,-1.374455,1.197435,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.206778,-1.806378,1.887246,-0.522785,-0.337598,0.492404,0.645778,-1.426858,0.773562,0.429111,-0.992972,-1.698181,-1.357653,-0.997155,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
-0.414894,0.503368,0.008965,-1.809512,0.651940,0.492404,0.003416,-1.073461,0.099652,-0.551747,-1.026825,-1.357340,-1.647479,-0.877450,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
-0.290150,1.273283,0.008965,0.763943,0.651940,0.492404,-0.693082,0.395346,-0.728379,-0.309954,-0.943810,-1.442550,0.041070,1.313513,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
-1.537589,1.273283,-1.243223,0.763943,2.631016,0.492404,-0.615510,0.461608,-0.656764,-0.241522,-0.652079,-0.462635,-0.101743,0.841948,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.830498,-1.036462,2.012465,1.407306,3.620555,-1.315636,0.024102,-1.426858,0.152016,-0.132031,-0.926442,-1.229525,-1.143434,-0.997155,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.957290,-1.806378,1.010715,1.407306,0.651940,-1.315636,-0.625743,1.280066,-0.740370,1.017625,-0.854024,-1.272130,0.545114,1.719784,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.333570,0.503368,0.509840,-0.522785,0.651940,-0.411616,-0.370250,-1.426858,-0.242253,-1.450486,-0.898181,-1.740786,-1.886900,-0.997155,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
1.206778,0.503368,1.135934,-1.166148,-1.327136,0.492404,-0.013199,-1.426858,0.114723,1.268542,-1.057735,-1.612971,2.258864,-0.997155,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000
0.084082,-1.036462,0.008965,0.120579,0.651940,-0.411616,1.147741,0.676346,1.086865,0.118886,-0.922615,-1.868601,-0.408370,-0.670687,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.832546,1.273283,-0.366692,0.763943,0.651940,0.492404,-0.358257,0.017407,-0.359742,0.816892,-0.754818,-0.505240,-0.446173,-0.202750,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
